date,close,open,high,low
12/13/2018,8.113,8.139,8.261,8.052
12/12/2018,8.069,8.383,8.4,8.043
11/12/2018,8.383,8.365,8.479,8.287
10/12/2018,8.383,8.383,8.479,8.313
,,,,
7/12/2018,8.444,8.557,8.566,8.4
6/12/2018,8.566,8.618,8.661,8.479
5/12/2018,8.644,8.879,8.879,8.435
4/12/2018,8.487,8.505,8.531,8.322
3/12/2018,8.479,8.513,8.6,8.418
,,,,
11/30/2018,8.479,8.365,8.592,8.348
11/29/2018,8.383,8.331,8.426,8.331
11/28/2018,8.365,8.304,8.444,8.296
11/27/2018,8.331,8.287,8.435,8.278
11/26/2018,8.278,8.165,8.357,8.165
,,,,
11/23/2018,8.217,8.278,8.287,8.183
11/22/2018,8.313,8.287,8.357,8.252
11/21/2018,8.348,8.365,8.487,8.278
11/20/2018,8.357,8.113,8.435,8.087
11/19/2018,8.217,8.522,8.522,8.209
,,,,
11/16/2018,8.505,8.592,8.592,8.47
11/15/2018,8.566,8.505,8.679,8.505
11/14/2018,8.531,8.827,8.844,8.505
11/13/2018,8.862,8.983,8.983,8.775
12/11/2018,8.809,8.844,8.949,8.74
,,,,
9/11/2018,8.809,8.679,8.827,8.522
8/11/2018,8.757,8.983,8.983,8.74
7/11/2018,8.983,9.001,9.14,8.966
6/11/2018,9.018,8.966,9.071,8.844
5/11/2018,9.053,9.001,9.314,8.931
,,,,
2/11/2018,9.149,9.251,9.251,9.047
1/11/2018,9.251,9.234,9.268,9.081
10/31/2018,9.268,9.081,9.268,9.081
10/30/2018,9.064,8.944,9.149,8.893
10/29/2018,8.944,8.791,9.03,8.689
,,,,
10/26/2018,8.791,8.876,8.876,8.689
10/25/2018,8.91,8.978,8.978,8.74
10/24/2018,9.03,8.859,9.03,8.757
10/23/2018,8.859,8.74,8.859,8.604
10/22/2018,8.723,8.996,8.996,8.672
,,,,
10/19/2018,8.927,8.757,8.961,8.706
10/18/2018,8.859,8.723,8.859,8.672
10/16/2018,8.672,8.842,8.859,8.493
10/15/2018,8.672,8.757,8.757,8.476
,,,,
12/10/2018,8.757,8.91,8.91,8.655
11/10/2018,8.91,8.638,8.944,8.536
10/10/2018,8.859,8.944,8.961,8.791
9/10/2018,8.944,8.706,8.944,8.655
8/10/2018,8.706,8.774,8.774,8.604
,,,,
5/10/2018,8.791,8.927,8.927,8.57
4/10/2018,8.927,9.013,9.013,8.859
3/10/2018,9.03,8.91,9.03,8.825
2/10/2018,8.91,8.927,8.927,8.876
,,,,
09/28/2018,8.876,8.859,8.876,8.825
09/27/2018,8.859,8.689,8.859,8.621
09/26/2018,8.621,8.45,8.689,8.45
09/24/2018,8.51,8.604,8.621,8.467
,,,,
09/21/2018,8.604,8.518,8.689,8.501
09/20/2018,8.501,8.382,8.604,8.212
09/19/2018,8.127,8.033,8.127,7.956
09/18/2018,8.016,7.82,8.041,7.811
09/17/2018,7.786,7.411,7.794,7.411
,,,,
09/14/2018,7.377,7.326,7.411,7.3
09/13/2018,7.283,7.326,7.326,7.241
12/9/2018,7.275,6.985,7.309,6.968
11/9/2018,6.943,6.977,6.985,6.857
10/9/2018,6.9,6.985,6.985,6.891
,,,,
7/9/2018,7.036,6.815,7.07,6.815
6/9/2018,6.806,6.67,6.815,6.67
5/9/2018,6.713,6.798,6.806,6.704
4/9/2018,6.772,6.815,6.823,6.772
3/9/2018,6.815,6.764,6.832,6.764
,,,,
08/31/2018,6.764,6.772,6.823,6.755
08/30/2018,6.798,6.755,6.823,6.721
08/29/2018,6.772,6.772,6.772,6.73
08/28/2018,6.772,6.713,6.772,6.704
08/27/2018,6.687,6.73,6.772,6.687
,,,,
08/24/2018,6.73,6.696,6.755,6.661
08/23/2018,6.713,6.747,6.747,6.704
08/22/2018,6.721,6.661,6.772,6.644
08/21/2018,6.619,6.559,6.644,6.559
08/20/2018,6.593,6.602,6.644,6.585
,,,,
08/17/2018,6.602,6.636,6.687,6.576
08/16/2018,6.627,6.687,6.713,6.593
08/15/2018,6.713,6.73,6.73,6.67
08/14/2018,6.73,6.772,6.772,6.721
08/13/2018,6.781,6.84,6.84,6.755
,,,,
10/8/2018,6.84,6.9,6.9,6.832
9/8/2018,6.857,6.849,6.857,6.815
8/8/2018,6.815,6.857,6.857,6.806
7/8/2018,6.832,6.823,6.891,6.823
6/8/2018,6.823,6.883,6.9,6.823
,,,,
3/8/2018,6.9,6.857,6.9,6.849
2/8/2018,6.891,6.917,6.934,6.866
1/8/2018,6.926,6.917,6.943,6.9
07/31/2018,6.917,6.866,6.951,6.866
07/30/2018,6.866,6.874,6.874,6.832
,,,,
07/27/2018,6.866,6.874,6.874,6.84
07/26/2018,6.849,6.849,6.874,6.832
07/25/2018,6.891,6.883,6.943,6.849
07/24/2018,6.883,6.849,6.883,6.84
07/23/2018,6.84,6.815,6.874,6.815
,,,,
07/20/2018,6.832,6.815,6.857,6.789
07/19/2018,6.857,6.815,6.874,6.798
07/18/2018,6.815,6.815,6.874,6.798
07/17/2018,6.815,6.883,6.883,6.806
07/16/2018,6.874,6.883,6.908,6.866
,,,,
07/13/2018,6.891,6.866,6.9,6.866
12/7/2018,6.908,6.857,6.926,6.857
11/7/2018,6.934,6.908,6.951,6.849
10/7/2018,7.028,6.866,7.07,6.866
9/7/2018,6.874,6.883,6.926,6.849
,,,,
6/7/2018,6.9,6.815,6.926,6.764
5/7/2018,6.832,6.789,6.84,6.781
4/7/2018,6.806,6.857,6.857,6.806
3/7/2018,6.857,6.908,6.917,6.738
,,,,
06/29/2018,6.9,6.9,6.934,6.9
06/28/2018,6.891,6.908,6.985,6.857
06/27/2018,6.9,6.968,7.002,6.9
06/26/2018,6.96,7.019,7.028,6.943
06/25/2018,7.002,7.036,7.053,6.994
,,,,
06/22/2018,7.019,7.028,7.062,6.994
06/21/2018,7.028,7.053,7.07,7.011
06/20/2018,7.019,7.096,7.156,7.011
06/19/2018,6.985,7.164,7.164,6.985
,,,,
06/15/2018,7.164,7.317,7.368,7.164
06/14/2018,7.334,7.343,7.351,7.3
06/13/2018,7.386,7.368,7.42,7.334
12/6/2018,7.377,7.326,7.454,7.326
11/6/2018,7.368,7.411,7.411,7.334
,,,,
8/6/2018,7.394,7.343,7.428,7.343
7/6/2018,7.411,7.428,7.445,7.368
6/6/2018,7.428,7.411,7.454,7.377
5/6/2018,7.411,7.368,7.411,7.326
4/6/2018,7.368,7.266,7.368,7.266
,,,,
1/6/2018,7.266,7.368,7.368,7.241
05/31/2018,7.496,7.113,7.496,7.087
05/30/2018,7.113,7.053,7.113,7.053
05/29/2018,7.096,7.079,7.096,7.028
05/28/2018,7.096,7.096,7.113,7.079
,,,,
05/25/2018,7.096,7.096,7.104,7.062
05/24/2018,7.096,7.096,7.096,7.07
05/23/2018,7.096,7.087,7.121,7.07
05/21/2018,7.104,7.045,7.138,7.045
,,,,
05/18/2018,7.045,7.062,7.062,7.019
05/17/2018,7.062,7.019,7.062,7.019
05/16/2018,7.019,7.028,7.045,6.977
05/15/2018,7.002,7.036,7.036,6.977
05/14/2018,7.028,7.019,7.036,6.994
,,,,
11/5/2018,7.019,7.028,7.028,6.985
10/5/2018,7.002,7.011,7.019,6.926
9/5/2018,7.011,7.028,7.028,6.977
8/5/2018,7.011,6.968,7.036,6.926
7/5/2018,7.011,6.994,7.045,6.985
,,,,
4/5/2018,6.994,6.985,7.019,6.977
3/5/2018,7.002,7.019,7.028,6.985
2/5/2018,7.019,7.07,7.07,7.002
04/30/2018,7.087,7.028,7.087,7.019
,,,,
04/27/2018,7.019,7.019,7.019,7.011
04/26/2018,7.019,7.002,7.019,6.968
04/25/2018,7.002,7.036,7.053,7.002
04/24/2018,7.079,7.002,7.079,7.002
04/23/2018,6.985,7.019,7.019,6.926
,,,,
04/20/2018,7.011,7.028,7.028,6.943
04/19/2018,7.019,7.019,7.019,6.951
04/18/2018,6.994,6.985,7.002,6.926
04/17/2018,6.968,6.96,7.028,6.943
04/16/2018,6.96,6.985,6.985,6.934
,,,,
04/13/2018,6.951,7.011,7.028,6.934
12/4/2018,6.968,7.011,7.011,6.917
11/4/2018,6.951,6.951,6.96,6.934
10/4/2018,6.951,6.84,6.994,6.84
9/4/2018,6.849,6.9,6.9,6.849
,,,,
